subject_id	subject_label	predicate_id	object_id	object_label	object_category	mapping_justification	comment	mapping_group
C2947	CHORDOMA, MALIGNANT	skos:exactMatch	50007008	Chordoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C2948	CHORIOCARCINOMA, MALIGNANT	skos:exactMatch	1156971005	Choriocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C2964	CRANIOPHARYNGIOMA, BENIGN	skos:broadMatch	40009002	Craniopharyngioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C2971	CYSTADENOCARCINOMA, MALIGNANT	skos:exactMatch	21008007	Cystadenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C2972	CYSTADENOMA, BENIGN	skos:exactMatch	47620003	Cystadenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C2973	ADENOMA, MUCINOUS, BENIGN	skos:exactMatch	67182003	Mucinous cystadenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C2974	CYSTADENOMA, PAPILLARY, BENIGN	skos:exactMatch	32140001	Papillary cystadenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3011	YOLK SAC TUMOR, MALIGNANT	skos:exactMatch	74409009	Endodermal sinus tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3041	FIBROMA, BENIGN	skos:exactMatch	1157050005	Benign fibroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3043	FIBROSARCOMA, MALIGNANT	skos:exactMatch	53654007	Fibrosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3049	GANGLIONEUROMA, BENIGN	skos:exactMatch	53801007	Ganglioneuroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3085	HEMANGIOMA, BENIGN	skos:exactMatch	253053003	Benign hemangioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3088	HEMANGIOSARCOMA, MALIGNANT	skos:exactMatch	863926008	Angiosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3099	CARCINOMA, HEPATOCELLULAR, MALIGNANT	skos:exactMatch	25370001	Hepatocellular carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3157	LEIOMYOMA, BENIGN	skos:exactMatch	44598004	Leiomyoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3158	LEIOMYOSARCOMA, MALIGNANT	skos:exactMatch	51549004	Leiomyosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3161	LEUKEMIA, MALIGNANT	skos:exactMatch	87163000	Leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3167	LEUKEMIA, LYMPHOBLASTIC, MALIGNANT	skos:exactMatch	128822004	Precursor cell lymphoblastic leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3169	LEUKEMIA, MAST CELL, MALIGNANT	skos:exactMatch	128924002	Mast cell leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3170	LEUKEMIA, MEGAKARYOCYTIC, MALIGNANT	skos:exactMatch	52220008	Acute megakaryoblastic leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3172	LEUKEMIA, GRANULOCYTIC, MALIGNANT	skos:exactMatch	37810007	Myeloid leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3192	LIPOMA, BENIGN	skos:exactMatch	134328007	Lipoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3194	LIPOSARCOMA, MALIGNANT	skos:exactMatch	49430005	Liposarcoma, no International Classification of Diseases for Oncology subtype	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3202	LUTEOMA, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3202	LUTEOMA, BENIGN	skos:exactMatch	26372004	Luteoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3205	LYMPHANGIOSARCOMA, MALIGNANT	skos:exactMatch	63373002	Lymphangiosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3208	LYMPHOMA, MALIGNANT	skos:exactMatch	21964009	Malignant lymphoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3209	LYMPHOMA, FOLLICULAR, MALIGNANT	skos:exactMatch	55150002	Follicular lymphoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3212	LYMPHOMA, LYMPHOPLASMACYTIC, MALIGNANT	skos:exactMatch	19340000	Malignant lymphoma, lymphoplasmacytic	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3217	MAST CELL TUMOR, BENIGN	skos:exactMatch	89796001	Mastocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3217	MAST CELL TUMOR, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3222	MEDULLOBLASTOMA, MALIGNANT	skos:exactMatch	1156923005	Medulloblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3224	MELANOMA, MALIGNANT	skos:exactMatch	2092003	Malignant melanoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3242	MYELOMA, PLASMA CELL, MALIGNANT	skos:exactMatch	55921005	Multiple myeloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3252	GRANULAR CELL TUMOR, BENIGN	skos:exactMatch	404035005	Granular cell tumor	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C3252	GRANULAR CELL TUMOR, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3255	MYXOSARCOMA, MALIGNANT	skos:exactMatch	28351005	Myxosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3269	SCHWANNOMA, BENIGN	skos:exactMatch	985004	Schwannoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3270	NEUROBLASTOMA, MALIGNANT	skos:exactMatch	87364003	Neuroblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3272	NEUROFIBROMA, BENIGN	skos:exactMatch	1156930004	Benign neurofibroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3287	ODONTOMA, BENIGN	skos:exactMatch	1156647001	Benign odontoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3294	OSTEOBLASTOMA, BENIGN	skos:exactMatch	55333008	Osteoblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3295	OSTEOCHONDROMA, BENIGN	skos:exactMatch	52299001	Osteochondroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3296	OSTEOMA, BENIGN	skos:exactMatch	1156874003	Benign osteoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3329	ADENOMA, ANTERIOR LOBE PITUITARY GLAND, BENIGN	skos:broadMatch	1156904003	Benign pituitary adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3337	FIBROPAPILLOMA, BENIGN	skos:exactMatch	31069005	Fibroepithelial polyp	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3358	RHABDOMYOMA, BENIGN	skos:exactMatch	1156975001	Rhabdomyoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3359	RHABDOMYOSARCOMA, MALIGNANT	skos:exactMatch	30924005	Rhabdomyosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3400	SARCOMA, SYNOVIAL, MALIGNANT	skos:exactMatch	63211008	Synovial sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3461	LYMPHOMA, IMMUNOBLASTIC, MALIGNANT	skos:exactMatch	450958009	Malignant lymphoma, diffuse large B-cell, immunoblastic	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3494	ADENOMA, BRONCHIAL, BENIGN	skos:exactMatch	92038006	Benign neoplasm of bronchus	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C3502	ADENOMA, FOLLICULAR CELL, BENIGN	skos:exactMatch	255034006	Thyroid follicular adenoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C3520	SARCOMA, MYELOID, MALIGNANT	skos:exactMatch	35287006	Myeloid sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3555	DECIDUOMA, MALIGNANT	skos:exactMatch	721567004	Primary malignant neoplasm of placenta	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C3574	CHEMODECTOMA, MALIGNANT	skos:exactMatch	9903002	Paraganglioma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3664	POLYP, VAGINAL, BENIGN	skos:exactMatch	29609001	Polyp of vagina	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C3677	NEOPLASM, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3679	ONCOCYTOMA, MALIGNANT	skos:exactMatch	57596004	Oxyphilic adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3692	CARCINOMA, UNDIFFERENTIATED, MALIGNANT	skos:exactMatch	38549000	Carcinoma, undifferentiated	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3697	EPENDYMOMA, BENIGN	skos:exactMatch	860761007	Benign ependymoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3698	PAPILLOMA, CHOROID PLEXUS, BENIGN	skos:exactMatch	1156641000	Benign choroid plexus papilloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3702	HIBERNOMA, BENIGN	skos:exactMatch	77027006	Hibernoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3710	ODONTOMA, AMELOBLASTIC, BENIGN	skos:exactMatch	84983008	Ameloblastic fibro-odontoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3712	PAPILLOMA, SQUAMOUS CELL, BENIGN	skos:exactMatch	63451008	Squamous cell papilloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3726	ADENOMYOMA, BENIGN	skos:exactMatch	40293003	Adenomyoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3727	CARCINOMA, ADENOSQUAMOUS, MALIGNANT	skos:exactMatch	59367005	Adenosquamous carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3728	HEPATOBLASTOMA, MALIGNANT	skos:exactMatch	45024009	Hepatoblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3729	TUMOR, MIXED, MALIGNANT	skos:exactMatch	8145008	Mixed tumor, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3733	ANGIOLIPOMA, BENIGN	skos:exactMatch	73219006	Angiolipoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3736	MYELOLIPOMA, BENIGN	skos:exactMatch	20810002	Myelolipoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3739	HISTIOCYTOMA, FIBROUS, BENIGN	skos:exactMatch	25889007	Benign fibrous histiocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3740	OSTEOFIBROMA, BENIGN	skos:exactMatch	6842002	Desmoplastic fibroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3744	FIBROADENOMA, BENIGN	skos:exactMatch	254845004	Fibroadenoma of breast	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C3752	CARCINOMA, EMBRYONAL, MALIGNANT	skos:exactMatch	28047004	Embryonal carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3758	ADENOMA, HEPATOCELLULAR, BENIGN	skos:exactMatch	78058005	Liver cell adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3762	MESOTHELIOMA, BENIGN	skos:exactMatch	2348006	Adenomatoid tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3766	ADENOCARCINOMA, CLEAR CELL, MALIGNANT	skos:exactMatch	30546008	Clear cell adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3768	CARCINOMA, ACINAR CELL, MALIGNANT	skos:exactMatch	45410002	Acinar cell carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3770	CARCINOMA, ISLET CELL, MALIGNANT	skos:exactMatch	60346004	Pancreatic endocrine tumor, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration	A malignant endocrine neoplasm arising from islets of Langerhans of the pancreas.	1
C3775	CARCINOMA, ADNEXAL, MALIGNANT	skos:exactMatch	64000002	Skin appendage carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3777	CYSTADENOCARCINOMA, PAPILLARY, MALIGNANT	skos:exactMatch	2735009	Papillary cystadenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3790	GANGLIONEUROBLASTOMA, MALIGNANT	skos:exactMatch	69515008	Ganglioneuroblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3795	SUBEPENDYMOMA, BENIGN	skos:exactMatch	4553004	Subependymal glioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3798	SCHWANNOMA, MALIGNANT	skos:exactMatch	19897006	Malignant peripheral nerve sheath tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3799	ANGIOFIBROMA, BENIGN	skos:exactMatch	60392001	Angiofibroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3802	MELANOMA, AMELANOTIC, MALIGNANT	skos:exactMatch	70594002	Amelanotic melanoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3829	SYNOVIOMA, BENIGN	skos:exactMatch	5178002	Synovioma, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3879	CARCINOMA, C-CELL, MALIGNANT	skos:exactMatch	255032005	Medullary thyroid carcinoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C3903	GLIOMA, MIXED, MALIGNANT	skos:broadMatch	22217002	Mixed glioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4020	FIBROSARCOMA, OSTEOGENIC, MALIGNANT	skos:exactMatch	12690005	Fibroblastic osteosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4050	GLIOMA, MIXED, BENIGN	skos:broadMatch	22217002	Mixed glioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4055	MENINGIOMA, BENIGN	skos:exactMatch	1157019008	Benign meningioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4090	GIANT CELL TUMOR, MALIGNANT	skos:exactMatch	83950009	Malignant tumor, giant cell type	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4092	EPITHELIOMA, BENIGN	skos:exactMatch	400207007	Benign epithelial neoplasm - category	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4113	TRICHOLEMMOMA, BENIGN	skos:exactMatch	46199002	Trichilemmoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4115	PAPILLOMA, UROTHELIAL CELL, BENIGN	skos:exactMatch	45083001	Urothelial papilloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4133	ADENOMA, TUBULAR CELL, BENIGN	skos:exactMatch	1156654007	Benign tubular adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4140	ADENOMA, BRONCHIOLOALVEOLAR, BENIGN	skos:exactMatch	8097004	Alveolar adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4151	ADENOMA, CLEAR CELL, BENIGN	skos:exactMatch	1752006	Clear cell adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4159	ADENOLIPOMA, BENIGN	skos:exactMatch	22024005	Lipoadenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4174	ADENOMA, SEBACEOUS, BENIGN	skos:exactMatch	78424008	Sebaceous adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4176	CARCINOMA, CERUMINOUS GLAND, MALIGNANT	skos:exactMatch	58069009	Ceruminous adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4196	ADENOMA, ACINAR CELL, BENIGN	skos:exactMatch	79041005	Acinar cell adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4200	ADENOACANTHOMA, MALIGNANT	skos:exactMatch	15176003	Adenocarcinoma with squamous metaplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4205	GRANULOSA CELL TUMOR, MALIGNANT	skos:exactMatch	18861007	Granulosa cell tumor, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4212	LEYDIG CELL TUMOR, BENIGN	skos:exactMatch	5014008	Leydig cell tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4213	LEYDIG CELL TUMOR, MALIGNANT	skos:exactMatch	77870005	Leydig cell tumor, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4220	PHEOCHROMOCYTOMA, MALIGNANT	skos:exactMatch	29370006	Malignant pheochromocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4247	FIBROSARCOMA, PLEOMORPHIC, MALIGNANT	skos:exactMatch	302840001	Giant cell sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4249	FIBROLIPOMA, BENIGN	skos:exactMatch	2710003	Fibrolipoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4267	MESENCHYMAL TUMOR, BENIGN	skos:exactMatch	38406003	Mesenchymoma, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4268	MESENCHYMOMA, MALIGNANT	skos:exactMatch	89623007	Mesenchymoma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4287	TERATOMA, MALIGNANT	skos:exactMatch	83292005	Malignant teratoma, undifferentiated	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4300	HEMANGIOPERICYTOMA, BENIGN	skos:exactMatch	53880006	Hemangiopericytoma, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4301	HEMANGIOPERICYTOMA, MALIGNANT	skos:exactMatch	84664004	Hemangiopericytoma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4304	OSTEOCLASTOMA, MALIGNANT	skos:exactMatch	10069009	Giant cell tumor of bone, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4306	ODONTOGENIC TUMOR, BENIGN	skos:exactMatch	74839008	Odontogenic tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4314	FIBROMA, ODONTOGENIC, BENIGN	skos:exactMatch	88686005	Central odontogenic fibroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4336	GRANULAR CELL TUMOR, MALIGNANT	skos:exactMatch	404041003	Malignant granular cell tumor	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C4436	CHOLANGIOCARCINOMA, MALIGNANT	skos:exactMatch	70179006	Cholangiocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4456	MESOTHELIOMA, MALIGNANT	skos:exactMatch	62064005	Mesothelioma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4525	SARCOMA, RENAL, MALIGNANT	skos:exactMatch	254918001	Sarcoma of kidney	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C4614	BASOSQUAMOUS TUMOR, BENIGN	skos:exactMatch	255184001	Papilloma of skin	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C4664	LEUKEMIA, LARGE GRANULAR LYMPHOCYTIC, MALIGNANT	skos:exactMatch	699818003	T-cell large granular lymphocytic leukemia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C4665	PLASMA CELL TUMOR, MALIGNANT	skos:exactMatch	127580003	Plasma cell neoplasm (morphology)	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4684	RETICULOSIS, MALIGNANT	skos:exactMatch	128805001	NK/T-cell lymphoma, nasal and nasal-type	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4684	RETICULOSIS, MALIGNANT	skos:exactMatch	414166008	Extranodal NK/T-cell lymphoma, nasal type	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C4715	CARCINOMA, CHOROID PLEXUS, MALIGNANT	skos:exactMatch	88252006	Choroid plexus carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4812	ODONTOMA, MALIGNANT	skos:exactMatch	26888009	Odontogenic tumor, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4822	GLIOMA, MALIGNANT	skos:exactMatch	74532006	Malignant glioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4861	LEUKEMIA, MONOCYTIC, MALIGNANT	skos:exactMatch	22331004	Acute monocytic leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C4906	CARCINOMA, PARATHYROID GLAND, MALIGNANT	skos:exactMatch	255037004	Parathyroid carcinoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C5219	THECOMA, BENIGN	skos:exactMatch	254864005	Theca cell tumor of ovary	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C5358	CARDIAC SCHWANNOMA, BENIGN	skos:exactMatch	80891009	Heart structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C5358	CARDIAC SCHWANNOMA, BENIGN	skos:exactMatch	985004	Schwannoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C5367	CARDIAC SCHWANNOMA, MALIGNANT	skos:exactMatch	19897006	Malignant peripheral nerve sheath tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C5367	CARDIAC SCHWANNOMA, MALIGNANT	skos:exactMatch	80891009	Heart structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C6043	MESOTHELIOMA, ATRIOCAVAL, MALIGNANT	skos:exactMatch	69748006	Thyroid structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C6043	MESOTHELIOMA, ATRIOCAVAL, MALIGNANT	skos:exactMatch	863926008	Angiosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C6088	ADENOMA, CERUMINOUS GLAND, BENIGN	skos:broadMatch	277157002	Benign tumor of external ear	Condition | Clinical Finding	semapv:ManualMappingCuration	A benign epithelial neoplasm derived from ceruminous glands in the external auditory canal.	2
C6088	ADENOMA, CERUMINOUS GLAND, BENIGN	skos:broadMatch	52707009	Ceruminous adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign epithelial neoplasm derived from ceruminous glands in the external auditory canal.	1
C6433	POLYP, ENDOMETRIAL STROMAL, BENIGN	skos:exactMatch	11314008	Polyp of corpus uteri	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C6569	STROMAL NEPHROMA, MALIGNANT	skos:relatedMatch	255399007	Congenital	Observation | Qualifier Value	semapv:ManualMappingCuration		1
C6569	STROMAL NEPHROMA, MALIGNANT	skos:relatedMatch	11793003	Mesoblastic nephroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C6577	MYXOMA, BENIGN	skos:exactMatch	39143003	Myxoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C6878	ACINAR-ISLET CELL TUMOR, MALIGNANT	skos:exactMatch	15776009	Pancreatic structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C6878	ACINAR-ISLET CELL TUMOR, MALIGNANT	skos:exactMatch	51465000	Mixed adenoneuroendocrine carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C6926	STROMAL SARCOMA, MALIGNANT	skos:exactMatch	128753005	Stromal sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C6929	THECOMA, OVARIAN, MALIGNANT	skos:broadMatch	57622002	Thecoma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C6938	CARCINOMA, SWEAT GLAND, MALIGNANT	skos:exactMatch	32272007	Sweat gland adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C6966	PINEOCYTOMA, BENIGN	skos:exactMatch	89096009	Pineocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7072	ONCOCYTOMA, BENIGN	skos:exactMatch	89439007	Oxyphilic adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7111	AMELOBLASTOMA, BENIGN	skos:exactMatch	20462008	Ameloblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7126	ADENOMA, HEPATOCHOLANGIOCELLULAR, BENIGN	skos:exactMatch	90140006	Intrahepatic biliary tract structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C7126	ADENOMA, HEPATOCHOLANGIOCELLULAR, BENIGN	skos:exactMatch	32048006	Adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7155	OSTEOCHONDROSARCOMA, MALIGNANT	skos:exactMatch	735679005	Primary chondrosarcoma of bone	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C7173	ASTROCYTOMA, DIFFUSE, MALIGNANT	skos:exactMatch	397381007	Diffuse astrocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7359	ADENOCARCINOMA, ENDOMETRIAL, MALIGNANT	skos:exactMatch	123845008	Adenocarcinoma of endometrium	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C7368	PILOMATRIXOMA, BENIGN	skos:exactMatch	44155009	Pilomatrixoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7440	PAPILLOMA, BENIGN	skos:exactMatch	1157073002	Benign papilloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7442	MYOEPITHELIOMA, BENIGN	skos:exactMatch	69291002	Myoepithelioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
