subject_id	subject_label	predicate_id	object_id	object_label	object_category	mapping_justification	comment	mapping_group
MC:0000081	increased activity, erythroid/myeloid precursors	skos:exactMatch	127914007	Myeloid precursor cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000081	increased activity, erythroid/myeloid precursors	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000082	extramedullary hematopoiesis	skos:exactMatch	42952007	Extramedullary hematopoiesis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000083	hyperplasia	skos:exactMatch	76197007	Hyperplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000084	hyperplasia, endocrine cell	skos:exactMatch	76197007	Hyperplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000084	hyperplasia, endocrine cell	skos:exactMatch	68233007	Endocrine cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000085	hypertrophy	skos:exactMatch	56246009	Hypertrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000086	hypertrophy, endocrine cell	skos:exactMatch	56246009	Hypertrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000086	hypertrophy, endocrine cell	skos:exactMatch	68233007	Endocrine cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000087	metaplasia	skos:exactMatch	17665002	Metaplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000088	metaplasia, osseous	skos:exactMatch	38109001	Osseous metaplasia	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000089	hyperplasia, subcapsular cell					NotDone	NotDone	
MC:0000090	atrophy, with lipofuscin accumulation					NotDone	NotDone	
MC:0000091	deposition/accumulation	skos:exactMatch	46595003	Deposition	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000092	intracellular accumulation					NotDone	NotDone	
MC:0000093	accumulation, endogenous material	skos:broadMatch	46595003	Deposition	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000094	lipofuscin accumulation	skos:exactMatch	54436007	Lipochrome pigmentation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000096	degeneration, cystic	skos:exactMatch	14696003	Cystic degeneration	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000097	accumulation, iron	skos:exactMatch	84182002	Deposition of iron	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000098	extracellular accumulation					NotDone	NotDone	
MC:0000101	degeneration	skos:exactMatch	107669003	Degenerative abnormality	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000102	degeneration, vacuolar	skos:broadMatch	107669003	Degenerative abnormality	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000103	swelling, intracellular organelles					NotDone	NotDone	
MC:0000104	vacuolation	skos:exactMatch	91043001	Vacuolation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000106	vacuolation, lipidic	skos:exactMatch	29185008	Fatty degeneration	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000107	tumor, medullary, benign					NotDone	NotDone	
MC:0000108	pheochromocytoma, complex, benign					NotDone	NotDone	
MC:0000109	congestion with hemorrhage	skos:exactMatch	50960005	Hemorrhage	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000109	congestion with hemorrhage	skos:exactMatch	85804007	Congestion	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000110	ganglioneuroma, benign					NotDone	NotDone	
MC:0000113	tumor, medullary, malignant					NotDone	NotDone	
MC:0000114	neuroblastoma, malignant					NotDone	NotDone	
MC:0000115	pheochromocytoma, complex, malignant	skos:exactMatch	29370006	Malignant pheochromocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000116	leukemia	skos:exactMatch	87163000	Leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000117	leukemia, granulocytic	skos:broadMatch	87163000	Leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration	Deprecated term, used in eTox	1
MC:0000118	hyperplasia, cortical	skos:broadMatch	76197007	Hyperplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000119	hyperplasia, medullary	skos:exactMatch	237781008	Adrenomedullary hyperplasia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000120	hypertrophy, cortical	skos:broadMatch	56246009	Hypertrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000123	corticomedullary mixed tumor, malignant					NotDone	NotDone	
MC:0000124	architectural anomalies	skos:broadMatch	49755003	Morphologically abnormal structure	Observation | Morph Abnormality	semapv:ManualMappingCuration	""	1
MC:0000126	hemorrhage	skos:exactMatch	50960005	Hemorrhage	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000129	sarcoma, histiocytic	skos:exactMatch	128813000	Histiocytic sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000130	lymphoma	skos:exactMatch	115244002	Malignant lymphoma - category		semapv:ManualMappingCuration		1
MC:0000131	carcinoma, metastasis	skos:exactMatch	79282002	Carcinoma, metastatic	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000132	sarcoma, metastasis					NotDone	NotDone	
MC:0000134	deposition, endogenous material					NotDone	NotDone	
MC:0000135	amyloidosis	skos:exactMatch	17602002	Amyloidosis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000136	structural injury					NotDone	NotDone	
MC:0000138	aneurysm	skos:exactMatch	85659009	Aneurysm	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000139	hyperplasia, endothelial	skos:exactMatch	76197007	Hyperplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000139	hyperplasia, endothelial	skos:exactMatch	27168002	Structure of endothelium tissue	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000140	intimal thickening, acellular, artery					NotDone	NotDone	
MC:0000141	degeneration, axonal	skos:broadMatch	107669003	Degenerative abnormality	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000147	dilation	skos:exactMatch	25322007	Dilatation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000149	keratoacanthoma	skos:exactMatch	254662007	Keratoacanthoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000150	adenoma, sebaceous cell	skos:exactMatch	78424008	Sebaceous adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000151	carcinoma, sebaceous cell					NotDone	NotDone	
MC:0000152	papilloma	skos:exactMatch	1157073002	Benign papilloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000153	papilloma, squamous cell	skos:exactMatch	63451008	Squamous cell papilloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000154	hyperplasia, epithelial cell	skos:exactMatch	31390008	Epithelial hyperplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000155	hyperplasia, squamous cell layers with nuclei retention					NotDone	NotDone	1
MC:0000156	hyperplasia, epidermal	skos:exactMatch	75307004	Epithelial hyperplasia of skin	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000157	hyperplasia, sebaceous cell	skos:exactMatch	238748009	Sebaceous hyperplasia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000158	papillomatosis	skos:exactMatch	82049002	Squamous papillomatosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000159	degeneration, hydropic	skos:exactMatch	60456004	Hydropic degeneration	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000163	embolus	skos:exactMatch	55584005	Embolus	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000166	hypertrophy, smooth muscle cell	skos:exactMatch	370472005	Intestinal smooth muscle hypertrophy	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000167	hypertrophy, medial	skos:exactMatch	61695000	Tunica media vasorum	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000167	hypertrophy, medial	skos:exactMatch	56246009	Hypertrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000168	degeneration/necrosis, medial or mural, artery					NotDone	NotDone	
MC:0000169	dilation, capillaries	skos:exactMatch	248724003	Dilated capillaries	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000170	immunomodulation					NotDone	NotDone	
MC:0000171	downregulation of the immune system/altered immune response					NotDone	NotDone	
MC:0000172	decreased, lymphopoiesis/increased lymphoid destruction					NotDone	NotDone	
MC:0000173	depletion, lymphoid	skos:exactMatch	370508005	Lymphocyte depletion	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000174	upregulation (stimulation) of the immune system/reactive immune response	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000174	upregulation (stimulation) of the immune system/reactive immune response	skos:exactMatch	35024006	Immune response	Observation | Observable Entity	semapv:ManualMappingCuration		1
MC:0000176	increased, lymphoid cell number	skos:exactMatch	6969002	Lymphocytic tissue structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000176	increased, lymphoid cell number	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000177	atrophy, lymphoid	skos:broadMatch	13331008	Atrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000178	reduced/absence of immune response					NotDone	NotDone	
MC:0000179	absence, germinal center	skos:exactMatch	16733004	Structure of germinal center of lymph node	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000179	absence, germinal center	skos:exactMatch	418560003	Absence	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000181	increased, histiocyte number	skos:exactMatch	14295007	Resident tissue macrophage	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000181	increased, histiocyte number	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000183	increased, plasma cell number	skos:exactMatch	113335003	Plasma cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000183	increased, plasma cell number	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000184	decreased, lymphoid cell number	skos:exactMatch	6969002	Lymphocytic tissue structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000184	decreased, lymphoid cell number	skos:exactMatch	1250004	Decreased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000185	potter lesion					NotDone	NotDone	
MC:0000187	necrosis, lymphocytes	skos:exactMatch	6574001	Necrosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000187	necrosis, lymphocytes	skos:exactMatch	56972008	Lymphocyte	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000190	embolus, foreign body	skos:exactMatch	112646004	Foreign body embolus	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000191	thromboembolus	skos:exactMatch	13713005	Thromboembolus	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000192	hibernoma, benign					NotDone	NotDone	
MC:0000193	granuloma	skos:exactMatch	45647009	Granuloma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000195	hibernoma, malignant					NotDone	NotDone	
MC:0000197	sarcoma, nos	skos:exactMatch	128734000	Undifferentiated sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000198	schwannoma, malignant	skos:exactMatch	404037002	Malignant peripheral nerve sheath tumor	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000199	hyperplasia, mesothelium	skos:exactMatch	82507003	Mesothelial hyperplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000200	hyperplasia, mesothelium: peritoneal/pleural/pericardial					NotDone	NotDone	
MC:0000201	abnormal growth/differentiation					NotDone	NotDone	
MC:0000202	abnormal cartilage growth					NotDone	NotDone	
MC:0000203	chondrodysplasia	skos:exactMatch	205465004	Chondrodysplasia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000204	chondrosarcoma	skos:exactMatch	443520009	Chondrosarcoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000205	abnormal skeletal tissue modelling/remodelling					NotDone	NotDone	
MC:0000206	increased bone, trabeculae and/or cortex					NotDone	NotDone	
MC:0000209	callus	skos:exactMatch	27881006	Bony callus	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000210	cementifying/ossifying fibroma					NotDone	NotDone	
MC:0000211	osteochondroma, benign					NotDone	NotDone	
MC:0000212	osteoma	skos:exactMatch	1156874003	Benign osteoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000213	osteosarcoma	skos:exactMatch	21708004	Osteosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000215	fracture	skos:exactMatch	72704001	Fracture	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000218	fibrous osteodystrophy (FOD)					NotDone	NotDone	
MC:0000220	increased, mast cell number	skos:exactMatch	6445007	Mast cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000220	increased, mast cell number	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000221	decreased blood cell formation					NotDone	NotDone	
MC:0000222	decreased activity, erythroid precursors					NotDone	NotDone	
MC:0000223	decreased erythropoiesis	skos:exactMatch	69611006	Erythrocyte production	Observation | Observable Entity	semapv:ManualMappingCuration		1
MC:0000223	decreased erythropoiesis	skos:exactMatch	1250004	Decreased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000224	decreased activity, erythroid/myeloid precursors					NotDone	NotDone	
MC:0000225	decreased hematopoiesis with increased adipose tissue	skos:broadMatch	73241006	Abnormal hematopoiesis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000225	decreased hematopoiesis with increased adipose tissue	skos:broadMatch	248301008	Increase in body fat	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000226	hyperplasia, myelostromal					NotDone	NotDone	
MC:0000227	decreased hematopoiesis	skos:broadMatch	73241006	Abnormal hematopoiesis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000228	increased activity, white blood cell precursor					NotDone	NotDone	
MC:0000229	increased myelopoiesis	skos:broadMatch	416906007	Blood cell production, function	Observation | Observable Entity	semapv:ManualMappingCuration		1
MC:0000229	increased myelopoiesis	skos:broadMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000230	increased activity, red blood cell precursor	skos:broadMatch	12222001	Abnormality of red blood cells	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000231	increased erythropoiesis	skos:exactMatch	25151000	Increased erythrocyte production	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000232	increased activity, platelet precursor					NotDone	NotDone	
MC:0000233	increased thrombopoiesis	skos:exactMatch	6631009	Thrombocytosis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000235	increased myelopoiesis with concurrent decreased erythropoiesis					NotDone	NotDone	
MC:0000236	decreased activity, myeloid precursors					NotDone	NotDone	
MC:0000237	decreased myelopoieis					NotDone	NotDone	
MC:0000239	erythrophagocytosis	skos:exactMatch	61070002	Erythrophagocytosis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000241	cortical defects					NotDone	NotDone	
MC:0000245	gliosis, nos	skos:exactMatch	81415000	Gliosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000250	medulloblastoma	skos:exactMatch	1156923005	Medulloblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000251	microgliosis	skos:exactMatch	63483002	Microgliocyte	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000251	microgliosis	skos:exactMatch	56246009	Hypertrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000252	general observation	skos:exactMatch	225414002	General observation	Observation | Procedure	semapv:ManualMappingCuration		1
MC:0000253	artefact	skos:exactMatch	47973001	Artifact	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000254	astrocytoma, malignant					NotDone	NotDone	
MC:0000255	astrocytoma, malignant, low grade					NotDone	NotDone	
MC:0000256	astrocytoma, malignant, high grade					NotDone	NotDone	
MC:0000257	carcinoma, choroid plexus					NotDone	NotDone	
MC:0000258	infarct	skos:exactMatch	55641003	Infarct	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000259	ectopic choroid plexus					NotDone	NotDone	
MC:0000260	adipose tissue present	skos:exactMatch	248300009	Body fat observable	Observation | Observable Entity	semapv:ManualMappingCuration		1
MC:0000263	encephalitozoon spp.					NotDone	NotDone	
MC:0000264	ependymoma, benign	skos:exactMatch	860761007	Benign ependymoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000265	ependymoma, malignant	skos:exactMatch	1156903009	Malignant ependymoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000267	cyst, squamous	skos:exactMatch	418930003	Epidermal inclusion cyst	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000268	glioma, mixed, malignant					NotDone	NotDone	
MC:0000269	glioma, mixed, malignant, high grade					NotDone	NotDone	
MC:0000270	glioma, mixed, malignant, low grade					NotDone	NotDone	
MC:0000271	hydrocephalus	skos:exactMatch	230745008	Hydrocephalus	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000272	aggregates, granular cell					NotDone	NotDone	
MC:0000273	oligodendroglioma, malignant					NotDone	NotDone	
MC:0000274	oligodendroglioma, malignant, high grade					NotDone	NotDone	
MC:0000275	papilloma, choroid plexus					NotDone	NotDone	
MC:0000276	cavitation of parenchymas					NotDone	NotDone	
MC:0000277	porencephaly	skos:exactMatch	38837006	Acquired porencephaly	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000278	reticulosis, malignant	skos:exactMatch	128805001	NK/T-cell lymphoma, nasal and nasal-type	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000278	reticulosis, malignant	skos:exactMatch	414166008	Extranodal NK/T-cell lymphoma, nasal type	Condition | Clinical Finding	semapv:ManualMappingCuration		1
MC:0000281	pinealoma, benign					NotDone	NotDone	
MC:0000282	atrophy, pressure	skos:exactMatch	2122006	Pressure atrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000285	demyelination	skos:exactMatch	32693004	Demyelination	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000286	necrosis, neuronal	skos:exactMatch	47220008	Neuron	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000286	necrosis, neuronal	skos:exactMatch	6574001	Necrosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000287	chromatolysis	skos:exactMatch	52217000	Chromatolysis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000288	cell loss	skos:exactMatch	1250004	Decreased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
MC:0000288	cell loss	skos:exactMatch	4421005	Cell structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
MC:0000293	intramyelinic edema					NotDone	NotDone	
MC:0000295	atrophy, acinar cell	skos:broadMatch	13331008	Atrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000297	metaplasia, squamous cell	skos:exactMatch	83577005	Squamous metaplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
MC:0000298	dispositional morphology					NotDone	NotDone	
